"surface","key","english_source","current_translation","suggested_translation","placeholders","notes"
"help-centre","categories.matches-cuescore.title","Matches & CueScore","","","",""
"help-centre","categories.matches-cuescore.subtitle","Your record, and CueScore matches","","","",""
"help-centre","categories.your-account.title","Your account","","","",""
"help-centre","categories.your-account.subtitle","Language, sign-in and settings","","","",""
"help-centre","categories.safety.title","Safety","","","",""
"help-centre","categories.safety.subtitle","Staying safe, and the policies","","","",""
"help-centre","categories.city-ladder.title","City Ladder","","","",""
"help-centre","categories.city-ladder.subtitle","Joining, ratings, your city's board, and past seasons","","","",""
"help-centre","entries.about-8nout.question","What is 8nOut?","Wat is 8nOut?","","",""
"help-centre","entries.about-8nout.summary","A map of One Pocket clubs and players across Europe. Find someone near you, connect, and arrange a game.","Een kaart van One Pocket-clubs en spelers in heel Europa. Vind iemand bij jou in de buurt, maak contact en spreek een potje af.","","",""
"help-centre","entries.about-8nout.body[0]","8nOut is a map for the European One Pocket community. It shows pool clubs across Europe, and the players who play at them.","8nOut is een kaart voor de Europese One Pocket-gemeenschap. Je ziet poolclubs door heel Europa, en de spelers die daar spelen.","","",""
"help-centre","entries.about-8nout.body[1]","You make a profile, add the clubs you play at, and look around the map. When you find someone you would like to play, you send them a connection request. If they accept, the two of you can swap contact details and arrange a game.","Je maakt een profiel aan, voegt de clubs toe waar je speelt, en kijkt rond op de kaart. Vind je iemand met wie je graag zou spelen, dan stuur je een connectieverzoek. Accepteert die persoon het, dan kunnen jullie contactgegevens uitwisselen en een potje afspreken.","","",""
"help-centre","entries.about-8nout.body[2]","You can keep your record here too. Finished matches you played on CueScore can be brought across, and games you arranged through 8nOut can be logged by hand.","Je kunt hier ook je resultaten bijhouden. Afgeronde wedstrijden die je op CueScore hebt gespeeld, kun je overnemen, en potjes die je via 8nOut hebt afgesproken, kun je handmatig invoeren.","","",""
"help-centre","entries.about-8nout.body[3]","It is built by a One Pocket player, for One Pocket players. It is free to use, and there is nothing to buy inside it.","8nOut is gemaakt door een One Pocket-speler, voor One Pocket-spelers. Het is gratis te gebruiken, en er is niets te koop in de app.","","",""
"help-centre","entries.about-8nout.keywords[0]","about","over","","",""
"help-centre","entries.about-8nout.keywords[1]","what is","wat is","","",""
"help-centre","entries.about-8nout.keywords[2]","one pocket","one pocket","","",""
"help-centre","entries.about-8nout.keywords[3]","map","kaart","","",""
"help-centre","entries.about-8nout.keywords[4]","europe","europa","","",""
"help-centre","entries.about-8nout.keywords[5]","community","gemeenschap","","",""
"help-centre","entries.about-8nout.links[0].label","How do I get 8nOut?","","","",""
"help-centre","entries.about-8nout.links[1].label","Why do I have to connect first?","","","",""
"help-centre","entries.getting-8nout.question","How do I get 8nOut?","Hoe kom ik aan 8nOut?","","",""
"help-centre","entries.getting-8nout.summary","On iPhone and iPad, 8nOut is in beta through TestFlight. On Android and on a computer, use the web app at 8nout.com.","Op iPhone en iPad is 8nOut in bèta via TestFlight. Op Android en op de computer gebruik je de webapp op 8nout.com.","","",""
"help-centre","entries.getting-8nout.body[0]","8nOut is still in beta, so there are two ways in.","8nOut is nog in bèta, dus er zijn twee manieren om erin te komen.","","",""
"help-centre","entries.getting-8nout.body[1]","On iPhone or iPad: go to 8nout.com and use the TestFlight button. TestFlight is Apple's own app for trying apps that are still being tested — you install TestFlight first, then 8nOut through it.","Op iPhone of iPad: ga naar 8nout.com en gebruik de TestFlight-knop. TestFlight is Apples eigen app om apps te proberen die nog getest worden — je installeert eerst TestFlight, en daarna 8nOut daarbinnen.","","",""
"help-centre","entries.getting-8nout.body[2]","On Android, or on a computer: open 8nout.com and go to the web app. It does the same things. On a phone you can add it to your home screen, so it opens like any other app.","Op Android, of op de computer: open 8nout.com en ga naar de webapp. Die doet hetzelfde. Op een telefoon kun je hem aan je startscherm toevoegen, zodat hij opent als elke andere app.","","",""
"help-centre","entries.getting-8nout.body[3]","Either way you sign in with Apple or with Google, and there is nothing to pay.","In beide gevallen log je in met Apple of met Google, en er valt niets te betalen.","","",""
"help-centre","entries.getting-8nout.body[4]","After you sign in, 8nOut asks a short set of questions — most help other players find you. You can answer them then, or leave them for later.","Na het inloggen stelt 8nOut een aantal korte vragen — de meeste zodat andere spelers je kunnen vinden. Je kunt ze dan beantwoorden, of voor later bewaren.","","",""
"help-centre","entries.getting-8nout.keywords[0]","download","downloaden","","",""
"help-centre","entries.getting-8nout.keywords[1]","install","installeren","","",""
"help-centre","entries.getting-8nout.keywords[2]","testflight","testflight","","",""
"help-centre","entries.getting-8nout.keywords[3]","beta","bèta","","",""
"help-centre","entries.getting-8nout.keywords[4]","android","android","","",""
"help-centre","entries.getting-8nout.keywords[5]","web app","webapp","","",""
"help-centre","entries.getting-8nout.keywords[6]","sign in","inloggen","","",""
"help-centre","entries.getting-8nout.links[0].label","Is 8nOut free?","","","",""
"help-centre","entries.getting-8nout.links[1].label","The setup questions when you start","","","",""
"help-centre","entries.cost.question","Is 8nOut free?","Is 8nOut gratis?","","",""
"help-centre","entries.cost.summary","Yes. Nothing to pay, and nothing to buy inside it.","Ja. Niets te betalen, en niets te koop in de app.","","",""
"help-centre","entries.cost.body[0]","Yes. 8nOut is free to use, and there is nothing to buy inside it.","Ja. 8nOut is gratis te gebruiken, en er is niets te koop in de app.","","",""
"help-centre","entries.cost.body[1]","It is a small community project. One player runs it, for the European One Pocket community.","Het is een klein community-project. Eén speler runt het, voor de Europese One Pocket-gemeenschap.","","",""
"help-centre","entries.cost.body[2]","What happens with your details is set out in the Privacy Policy. We link that document rather than summarise it here, because a summary drifts from the thing it summarises and then two versions of the same promise exist.","Wat er met je gegevens gebeurt, staat in het Privacybeleid. We linken naar dat document in plaats van het hier samen te vatten, want een samenvatting raakt op den duur los van het document dat ze samenvat, en dan bestaan er twee versies van dezelfde belofte.","","",""
